"Sociedad","Periodo","Ejercicio","NªDocumento SAP","Division","Fecha Contable","Fech.Documento","Tip.Document","Tip.Comproba","  Numero Factura","Cod.Proveedor SAP","Nombre Proveedor","Pais Provee","      CUIT"," Importe Factura"," Percepción IIBB","Total Otros Impues","  Base Imponible","Indicado"," Tasa IVA","   Importe IVA","Exento 7 No Imponi","Importe Percepción","Importe Ret. IVA T","Moneda"
"  AR01","6","2022","500000333","9509","  07.06.2022","  07.06.2022","     FA","","  110-0000109383","3100000002","ROYAL SANTIAGO HOTEL S.A.","    CL","   99544140-3","1,188,586.20","0","0","0","   S0","0","0","1,188,586.20","0","0"," USD"
"  AR01","6","2022","500000334","9509","  07.06.2022","  07.06.2022","     FA","","  110-0000109384","3100000002","ROYAL SANTIAGO HOTEL S.A.","    CL","   99544140-3","238,585.54","0","0","0","   S0","0","0","238,585.54","0","0"," USD"
"  AR01","6","2022","500000335","9509","  07.06.2022","  07.06.2022","     FA","","  110-0000109385","3100000002","ROYAL SANTIAGO HOTEL S.A.","    CL","   99544140-3","69,058.56","0","0","0","   S0","0","0","69,058.56","0","0"," USD"
"  AR01","6","2022","500000336","9509","  09.06.2022","  09.06.2022","     FA","","1027029330","3100038784","NH HOTEL GROUP, S.A","    ES","   A28027944","763,166.84","0","0","0","   S0","0","0","763,166.84","0","0"," EUR"
"  AR01","6","2022","500000337","9509","  13.06.2022","  13.06.2022","     FA","","1027029355","3100038784","NH HOTEL GROUP, S.A","    ES","   A28027944","85,289.80","0","0","0","   S0","0","0","85,289.80","0","0"," EUR"
"  AR01","6","2022","500000338","9509","  13.06.2022","  13.06.2022","     FA","","1027029356","3100038784","NH HOTEL GROUP, S.A","    ES","   A28027944","170,578.32","0","0","0","   S0","0","0","170,578.32","0","0"," EUR"
"  AR01","6","2022","500000339","9509","  13.06.2022","  13.06.2022","     FA","","4019247358","3100038784","NH HOTEL GROUP, S.A","    ES","   A28027944","7,053.51","0","0","0","   S0","0","0","7,053.51","0","0"," EUR"
"  AR01","6","2022","500000340","9509","  13.06.2022","  13.06.2022","     FA","","4019247356","3100038784","NH HOTEL GROUP, S.A","    ES","   A28027944","7,053.51","0","0","0","   S0","0","0","7,053.51","0","0"," EUR"
"  AR01","6","2022","500000341","9509","  14.06.2022","  14.06.2022","     FA","","4301092731","3102868484","NUEVOS ESPACIOS HOTELEROS, S.A","    ES","   A82674672","16,825.12","0","0","0","   S0","0","0","16,825.12","0","0"," EUR"
"  AR01","6","2022","500000342","9509","  15.06.2022","  15.06.2022","     FA","","4018169628","3100070137","NH HOTELES ESPAÑA, S.A.","    ES","   A58511882","42,457.11","0","0","0","   S0","0","0","42,457.11","0","0"," EUR"
"  AR01","6","2022","500000343","9509","  16.06.2022","  16.06.2022","     FA","","4094285838","3100070137","NH HOTELES ESPAÑA, S.A.","    ES","   A58511882","16,860.10","0","0","0","   S0","0","0","16,860.10","0","0"," EUR"
"  AR01","6","2022","500000344","9509","  16.06.2022","  16.06.2022","     NC","","4094637832","3100070137","NH HOTELES ESPAÑA, S.A.","    ES","   A58511882","-16,860.10","0","0","0","   S0","0","0","-16,860.10","0","0"," EUR"
"  AR01","6","2022","500000345","9509","  16.06.2022","  16.06.2022","     FA","","4094830689","3100070137","NH HOTELES ESPAÑA, S.A.","    ES","   A58511882","19,819.55","0","0","0","   S0","0","0","19,819.55","0","0"," EUR"
"  AR01","6","2022","500000346","9509","  17.06.2022","  17.06.2022","     FA","","4094285979","3100070137","NH HOTELES ESPAÑA, S.A.","    ES","   A58511882","25,536.82","0","0","0","   S0","0","0","25,536.82","0","0"," EUR"
"  AR01","6","2022","500000347","9509","  17.06.2022","  17.06.2022","     FA","","4301092845","3102868484","NUEVOS ESPACIOS HOTELEROS, S.A","    ES","   A82674672","10,697.09","0","0","0","   S0","0","0","10,697.09","0","0"," EUR"
"  AR01","6","2022","500000348","9509","  17.06.2022","  17.06.2022","     FA","","1027029409","3100038784","NH HOTEL GROUP, S.A","    ES","   A28027944","2,484,101.16","0","0","0","   S0","0","0","2,484,101.16","0","0"," EUR"
"  AR01","6","2022","500000349","9509","  20.06.2022","  20.06.2022","     FA","","1027029432","3100038784","NH HOTEL GROUP, S.A","    ES","   A28027944","1,399,782.16","0","0","0","   S0","0","0","1,399,782.16","0","0"," EUR"
"  AR01","6","2022","500000350","9509","  20.06.2022","  20.06.2022","     FA","","1027029446","3100038784","NH HOTEL GROUP, S.A","    ES","   A28027944","675.81","0","0","0","   S0","0","0","675.81","0","0"," EUR"
"  AR01","6","2022","500000351","9509","  20.06.2022","  20.06.2022","     FA","","1027029464","3100038784","NH HOTEL GROUP, S.A","    ES","   A28027944","1,575,988.50","0","0","0","   S0","0","0","1,575,988.50","0","0"," EUR"
"  AR01","6","2022","500000352","9509","  20.06.2022","  20.06.2022","     FA","","1027029491","3100038784","NH HOTEL GROUP, S.A","    ES","   A28027944","64,240.43","0","0","0","   S0","0","0","64,240.43","0","0"," EUR"
"  AR01","6","2022","500000353","9509","  20.06.2022","  20.06.2022","     FA","","1027029492","3100038784","NH HOTEL GROUP, S.A","    ES","   A28027944","192,721.28","0","0","0","   S0","0","0","192,721.28","0","0"," EUR"
"  AR01","6","2022","500000354","9509","  20.06.2022","  20.06.2022","     FA","","1027029493","3100038784","NH HOTEL GROUP, S.A","    ES","   A28027944","77,088.51","0","0","0","   S0","0","0","77,088.51","0","0"," EUR"
"  AR01","6","2022","500000355","9509","  20.06.2022","  20.06.2022","     FA","","1027029494","3100038784","NH HOTEL GROUP, S.A","    ES","   A28027944","77,088.51","0","0","0","   S0","0","0","77,088.51","0","0"," EUR"
"  AR01","6","2022","500000356","9509","  20.06.2022","  20.06.2022","     FA","","1027029495","3100038784","NH HOTEL GROUP, S.A","    ES","   A28027944","128,480.85","0","0","0","   S0","0","0","128,480.85","0","0"," EUR"
"  AR01","6","2022","500000357","9509","  21.06.2022","  21.06.2022","     FA","","1027029534","3100038784","NH HOTEL GROUP, S.A","    ES","   A28027944","102,572.76","0","0","0","   S0","0","0","102,572.76","0","0"," USD"
"  AR01","6","2022","500000358","9509","  21.06.2022","  21.06.2022","     FA","","1027029535","3100038784","NH HOTEL GROUP, S.A","    ES","   A28027944","102,572.76","0","0","0","   S0","0","0","102,572.76","0","0"," USD"
"  AR01","6","2022","500000359","9509","  22.06.2022","  22.06.2022","     FA","","    NH0010356","3100000006","HOTELES ROYAL S.A.","    CO","8000655399","4,740,629.12","0","0","0","   S0","0","0","4,740,629.12","0","0"," USD"
"  AR01","6","2022","500000360","9509","  27.06.2022","  27.06.2022","     FA","","3204038740","3103166554","OPERADORA NACIONAL HISPANA","    MX","  ONH970520T89","121,854.37","0","0","0","   S0","0","0","121,854.37","0","0"," USD"
"  AR01","6","2022","500000361","9509","  27.06.2022","  27.06.2022","     FA","","3204038741","3103166554","OPERADORA NACIONAL HISPANA","    MX","  ONH970520T89","12,511.83","0","0","0","   S0","0","0","12,511.83","0","0"," USD"
"  AR01","6","2022","500000362","9509","  27.06.2022","  27.06.2022","     FA","","3204038742","3103166554","OPERADORA NACIONAL HISPANA","    MX","  ONH970520T89","6,916.57","0","0","0","   S0","0","0","6,916.57","0","0"," USD"
"  AR01","6","2022","500000363","9509","  27.06.2022","  27.06.2022","     FA","","3204038743","3103166554","OPERADORA NACIONAL HISPANA","    MX","  ONH970520T89","5,510.25","0","0","0","   S0","0","0","5,510.25","0","0"," USD"
"  AR01","6","2022","500000364","9509","  27.06.2022","  27.06.2022","     FA","","3204038758","3103166554","OPERADORA NACIONAL HISPANA","    MX","  ONH970520T89","110,386.35","0","0","0","   S0","0","0","110,386.35","0","0"," USD"
"  AR01","6","2022","500000365","9509","  27.06.2022","  27.06.2022","     FA","","3204038759","3103166554","OPERADORA NACIONAL HISPANA","    MX","  ONH970520T89","17,763.32","0","0","0","   S0","0","0","17,763.32","0","0"," USD"
"  AR01","6","2022","500000366","9509","  27.06.2022","  27.06.2022","     FA","","3204038760","3103166554","OPERADORA NACIONAL HISPANA","    MX","  ONH970520T89","1,568.82","0","0","0","   S0","0","0","1,568.82","0","0"," USD"
"  AR01","6","2022","500000367","9509","  27.06.2022","  27.06.2022","     FA","","3204038761","3103166554","OPERADORA NACIONAL HISPANA","    MX","  ONH970520T89","5,058.98","0","0","0","   S0","0","0","5,058.98","0","0"," USD"
"  AR01","6","2022","500000368","9509","  27.06.2022","  27.06.2022","     FA","","3264000619","3103885612","HOTELERA DE LA PARRA, S.A. DE","    MX","  HPA820301IF0","6,872.82","0","0","0","   S0","0","0","6,872.82","0","0"," USD"
"  AR01","6","2022","500000369","9509","  24.06.2022","  24.06.2022","     FA","","    NH0010486","3100000006","HOTELES ROYAL S.A.","    CO","8000655399","137,179.16","0","0","0","   S0","0","0","137,179.16","0","0"," USD"
"  AR01","6","2022","500000370","9509","  24.06.2022","  24.06.2022","     FA","","    NH0010487","3100000006","HOTELES ROYAL S.A.","    CO","8000655399","317,553.57","0","0","0","   S0","0","0","317,553.57","0","0"," USD"
"  AR01","6","2022","500000371","9509","  24.06.2022","  24.06.2022","     FA","","    NH0010488","3100000006","HOTELES ROYAL S.A.","    CO","8000655399","93,361.50","0","0","0","   S0","0","0","93,361.50","0","0"," USD"
"  AR01","6","2022","500000372","9509","  24.06.2022","  24.06.2022","     FA","","    NH0010489","3100000006","HOTELES ROYAL S.A.","    CO","8000655399","93,859.42","0","0","0","   S0","0","0","93,859.42","0","0"," USD"
"  AR01","6","2022","500000373","9509","  24.06.2022","  24.06.2022","     FA","","    NH0010490","3100000006","HOTELES ROYAL S.A.","    CO","8000655399","74,191.27","0","0","0","   S0","0","0","74,191.27","0","0"," USD"
"  AR01","6","2022","500000374","9509","  24.06.2022","  24.06.2022","     FA","","    NH0010491","3100000006","HOTELES ROYAL S.A.","    CO","8000655399","34,108.07","0","0","0","   S0","0","0","34,108.07","0","0"," USD"
"  AR01","6","2022","500000375","9509","  24.06.2022","  24.06.2022","     FA","","    NH0010492","3100000006","HOTELES ROYAL S.A.","    CO","8000655399","22,904.69","0","0","0","   S0","0","0","22,904.69","0","0"," USD"
"  AR01","6","2022","500000376","9509","  24.06.2022","  24.06.2022","     FA","","    NH0010493","3100000006","HOTELES ROYAL S.A.","    CO","8000655399","109,668.64","0","0","0","   S0","0","0","109,668.64","0","0"," USD"
"  AR01","6","2022","500000377","9509","  24.06.2022","  24.06.2022","     FA","","    NH0010494","3100000006","HOTELES ROYAL S.A.","    CO","8000655399","141,909.47","0","0","0","   S0","0","0","141,909.47","0","0"," USD"
"  AR01","6","2022","500000378","9509","  24.06.2022","  24.06.2022","     FA","","    NH0010495","3100000006","HOTELES ROYAL S.A.","    CO","8000655399","3,485.50","0","0","0","   S0","0","0","3,485.50","0","0"," USD"
"  AR01","6","2022","500000379","9509","  24.06.2022","  24.06.2022","     FA","","    NH0010496","3100000006","HOTELES ROYAL S.A.","    CO","8000655399","14,066.47","0","0","0","   S0","0","0","14,066.47","0","0"," USD"
"  AR01","6","2022","500000380","9509","  24.06.2022","  24.06.2022","     FA","","    NH0010497","3100000006","HOTELES ROYAL S.A.","    CO","8000655399","15,560.25","0","0","0","   S0","0","0","15,560.25","0","0"," USD"
"  AR01","6","2022","500000381","9509","  24.06.2022","  24.06.2022","     FA","","    NH0010498","3100000006","HOTELES ROYAL S.A.","    CO","8000655399","1,369.30","0","0","0","   S0","0","0","1,369.30","0","0"," USD"
"  AR01","6","2022","500000382","9509","  24.06.2022","  24.06.2022","     FA","","    NH0010499","3100000006","HOTELES ROYAL S.A.","    CO","8000655399","1,369.30","0","0","0","   S0","0","0","1,369.30","0","0"," USD"
"  AR01","6","2022","500000383","9509","  24.06.2022","  24.06.2022","     FA","","    NH0010500","3100000006","HOTELES ROYAL S.A.","    CO","8000655399","1,369.30","0","0","0","   S0","0","0","1,369.30","0","0"," USD"
"  AR01","6","2022","500000384","9509","  24.06.2022","  24.06.2022","     FA","","    NH0010501","3100000006","HOTELES ROYAL S.A.","    CO","8000655399","1,369.30","0","0","0","   S0","0","0","1,369.30","0","0"," USD"
"  AR01","6","2022","500000385","9509","  24.06.2022","  24.06.2022","     FA","","    NH0010502","3100000006","HOTELES ROYAL S.A.","    CO","8000655399","3,361.01","0","0","0","   S0","0","0","3,361.01","0","0"," USD"
"  AR01","6","2022","500000386","9509","  24.06.2022","  24.06.2022","     FA","","    NH0010503","3100000006","HOTELES ROYAL S.A.","    CO","8000655399","1,369.30","0","0","0","   S0","0","0","1,369.30","0","0"," USD"
"  AR01","6","2022","500000387","9509","  24.06.2022","  24.06.2022","     FA","","    NH0010504","3100000006","HOTELES ROYAL S.A.","    CO","8000655399","53,776.22","0","0","0","   S0","0","0","53,776.22","0","0"," USD"
"  AR01","6","2022","500000388","9509","  24.06.2022","  24.06.2022","     FA","","    NH0010505","3100000006","HOTELES ROYAL S.A.","    CO","8000655399","13,195.09","0","0","0","   S0","0","0","13,195.09","0","0"," USD"
"  AR01","6","2022","500000389","9509","  24.06.2022","  24.06.2022","     FA","","    NH0010506","3100000006","HOTELES ROYAL S.A.","    CO","8000655399","13,444.06","0","0","0","   S0","0","0","13,444.06","0","0"," USD"
"  AR01","6","2022","500000390","9509","  24.06.2022","  24.06.2022","     FA","","    NH0010507","3100000006","HOTELES ROYAL S.A.","    CO","8000655399","32,116.35","0","0","0","   S0","0","0","32,116.35","0","0"," USD"
"  AR01","6","2022","500000391","9509","  24.06.2022","  24.06.2022","     FA","","    NH0010508","3100000006","HOTELES ROYAL S.A.","    CO","8000655399","15,435.77","0","0","0","   S0","0","0","15,435.77","0","0"," USD"
"  AR01","6","2022","500000392","9509","  24.06.2022","  24.06.2022","     FA","","    NH0010509","3100000006","HOTELES ROYAL S.A.","    CO","8000655399","19,045.75","0","0","0","   S0","0","0","19,045.75","0","0"," USD"
"  AR01","6","2022","500000393","9509","  24.06.2022","  24.06.2022","     FA","","    NH0010540","3100000006","HOTELES ROYAL S.A.","    CO","8000655399","65,104.08","0","0","0","   S0","0","0","65,104.08","0","0"," USD"
"  AR01","6","2022","500000394","9509","  24.06.2022","  24.06.2022","     FA","","    NH0010541","3100000006","HOTELES ROYAL S.A.","    CO","8000655399","1,369.30","0","0","0","   S0","0","0","1,369.30","0","0"," USD"
"  AR01","6","2022","500000395","9509","  24.06.2022","  24.06.2022","     FA","","    NH0010542","3100000006","HOTELES ROYAL S.A.","    CO","8000655399","9,585.11","0","0","0","   S0","0","0","9,585.11","0","0"," USD"
"  AR01","6","2022","500000396","9509","  28.06.2022","  28.06.2022","     FA","","3204038824","3103166554","OPERADORA NACIONAL HISPANA","    MX","  ONH970520T89","73,318.96","0","0","0","   S0","0","0","73,318.96","0","0"," USD"
"  AR01","6","2022","500000397","9509","  24.06.2022","  24.06.2022","     FA","","    NH0010547","3100000006","HOTELES ROYAL S.A.","    CO","8000655399","27,091.02","0","0","0","   S0","0","0","27,091.02","0","0"," USD"
"  AR01","6","2022","500000398","9509","  29.06.2022","  29.06.2022","     FA","","    NH0010549","3100000006","HOTELES ROYAL S.A.","    CO","8000655399","655,780.15","0","0","0","   S0","0","0","655,780.15","0","0"," USD"
"  AR01","6","2022","1100003766","160","  17.06.2022","  28.03.2022","     FA","     A","  0011A00195818","40240","MAILCAR SRL","    AR","30705463367","0","0","0","0","   S0","0","0","2,999.98","0","0"," ARS"
"  AR01","6","2022","1100003837","160","  02.06.2022","  25.03.2022","     FA","     A","  9407A04620802","33525","CERVECERIA Y MALT.QUILMES S.A.","    AR","33508358259","0","0","0","0","   S0","0","0","1,126.27","0","0"," ARS"
"  AR01","6","2022","1100005716","5433","  15.06.2022","  26.04.2022","     FA","     A","  0609A00564658","33957","COCA COLA FEMSA DE BS AS S.A.","    AR","30525390086","0","0","0","0","   S0","0","0","3,469.65","0","0"," ARS"
"  AR01","6","2022","1100006018","169","  01.06.2022","  04.05.2022","     FA","     A","  1008A00018460","53061","ROVLAN S.A.","    AR","30711379521","0","0","0","0","   S0","0","0","546.83","0","0"," ARS"
"  AR01","6","2022","1100006019","169","  01.06.2022","  04.05.2022","     FA","     A","  1008A00018459","53061","ROVLAN S.A.","    AR","30711379521","0","0","0","0","   S0","0","0","428.44","0","0"," ARS"
"  AR01","6","2022","1100006125","5430","  01.06.2022","  29.04.2022","     FA","     A","  0006A00578846","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","0","   S0","0","0","249","0","0"," ARS"
"  AR01","6","2022","1100006126","5430","  01.06.2022","  03.05.2022","     FA","     A","  0006A00579468","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","0","   S0","0","0","777.5","0","0"," ARS"
"  AR01","6","2022","1100006127","5430","  01.06.2022","  05.05.2022","     FA","     A","  0006A00580111","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","0","   S0","0","0","87","0","0"," ARS"
"  AR01","6","2022","1100006130","161","  01.06.2022","  23.04.2022","     FA","     A","  0006A00577279","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","0","   S0","0","0","82.75","0","0"," ARS"
"  AR01","6","2022","1100006131","161","  01.06.2022","  27.04.2022","     FA","     A","  0006A00578134","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","0","   S0","0","0","43.5","0","0"," ARS"
"  AR01","6","2022","1100006132","161","  01.06.2022","  30.04.2022","     FA","     A","  0006A00579002","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","0","   S0","0","0","133.25","0","0"," ARS"
"  AR01","6","2022","1100006133","162","  01.06.2022","  30.04.2022","     FA","     A","  0006A00579000","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","0","   S0","0","0","36.75","0","0"," ARS"
"  AR01","6","2022","1100006134","162","  01.06.2022","  05.05.2022","     FA","     A","  0006A00580172","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","0","   S0","0","0","43.5","0","0"," ARS"
